,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
87,25028,ORDI,ORDI,ordi,191,2023-05-08T05:51:24.000Z,"['bitcoin-ecosystem', 'brc-20', 'inscriptions']",21000000.0,21000000.0,21000000.0,False,,88,21000000.0,726784988.8439558,,2024-09-20T09:43:00.000Z,34.60880899256932,166111137.3665891,7.827,0.26662766,7.16676985,9.95890751,18.07693529,-14.97823192,-14.81283648,726784988.8439558,0.0329,726784988.84,,2024-09-20T09:43:00.000Z,1.0,Ordinals - BRC20,BTC,bitcoin,b61b0172d95e266c18aea0c624db987e971a5d6d4ebc2aaed85da4642d635735i0,2024-09-20 16:46:41.458809
88,22691,Starknet,STRK,starknet-token,164,2024-02-20T12:19:19.000Z,"['zero-knowledge-proofs', 'dapp', 'ethereum-ecosystem', 'layer-2', 'rollups']",10000000000.0,1779797783.0,10000000000.0,False,,89,1779797783.0,722539368.2156835,,2024-09-20T09:44:00.000Z,0.40596711329631063,77222354.26055253,3.2807,1.3896844,1.88719155,1.79173514,14.79244979,-30.61760671,-42.68792604,722539368.2156835,0.0327,4059671132.96,,2024-09-20T09:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xCa14007Eff0dB1f8135f4C25B34De49AB0d42766,2024-09-20 16:46:41.458809
89,1376,Neo,NEO,neo,347,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,False,,90,,,,2024-09-20T09:43:00.000Z,10.215096411586458,32519698.54047923,11.4521,1.89992181,5.76141597,6.84986256,2.58362498,-12.05435509,-9.81920471,720560959.4256036,0.0326,1021509641.16,,2024-09-20T09:43:00.000Z,,,,,,2024-09-20 16:46:41.458809
90,7080,Gala,GALA,gala,466,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn', 'dwf-labs-portfolio']",,34715019512.1992,36739179648.21384,False,,91,,,,2024-09-20T09:43:00.000Z,0.020333698810804376,92378957.94794245,2.7578,0.17499546,6.44563925,12.23032459,15.44036144,-19.60079041,-27.00006868,705884750.9722556,0.0319,747043413.52,,2024-09-20T09:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd1d2Eb1B1e90B638588728b4130137D262C87cae,2024-09-20 16:46:41.458809
91,2011,Tezos,XTZ,tezos,396,2017-10-06T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'smart-contracts', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital-portfolio', 'layer-1']",,1001479151.369792,1022011655.083213,True,,92,,,,2024-09-20T09:43:00.000Z,0.6945660502650686,14420610.61522667,-3.6954,0.41528362,3.9269647,7.03649501,3.10065928,-11.54392299,-10.31158842,695593418.5897292,0.0315,709854598.6,,2024-09-20T09:43:00.000Z,,,,,,2024-09-20 16:46:41.458809
92,7431,Akash Network,AKT,akash-network,97,2020-10-16T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'distributed-computing', 'web3', 'injective-ecosystem', 'generative-ai', 'depin']",388539008.0,248285794.661141,248285800.802151,False,,93,,,,2024-09-20T09:43:00.000Z,2.7280722493722087,9852342.09258076,-52.3686,1.08140075,3.50687636,10.53570583,10.86037628,-22.75640196,-8.82285404,677341586.3283852,0.0307,1059962485.52,,2024-09-20T09:43:00.000Z,,,,,,2024-09-20 16:46:41.458809
93,7334,Conflux,CFX,conflux-network,181,2020-11-11T00:00:00.000Z,"['mineable', 'pow', 'platform', 'collectibles-nfts', 'defi', 'payments', 'research', 'smart-contracts', 'staking', 'hybrid-pow-dpos', 'huobi-capital-portfolio', 'web3', 'injective-ecosystem', 'bnb-chain', 'dwf-labs-portfolio']",,4432321933.58,5044821946.93,True,,94,4432318952.6,662896669.6414446,,2024-09-20T09:43:00.000Z,0.14955978500883585,25939987.58710702,-15.5393,0.26774084,0.69654524,6.3893081,6.54462903,-10.54345244,2.58377565,662897115.4761724,0.03,754502485.79,,2024-09-20T09:43:00.000Z,,,,,,2024-09-20 16:46:41.458809
94,10791,eCash,XEC,ecash,106,2021-07-08T00:00:00.000Z,['layer-1'],21000000000000.0,19759267173090.0,19759267173090.0,False,,95,19759267173090.0,656834079.639528,,2024-09-20T09:43:00.000Z,3.324182389385703e-05,12241264.46744961,4.3555,1.02346039,3.49863414,4.83571798,-0.1608114,-6.16141268,5.43108583,656834079.639528,0.0297,698078301.77,,2024-09-20T09:43:00.000Z,,,,,,2024-09-20 16:46:41.458809
95,28683,SATS,1000SATS,sats,45,2023-12-12T07:05:34.000Z,"['bitcoin-ecosystem', 'brc-20', 'inscriptions']",2100000000000.0,2100000000000.0,2100000000000.0,False,,96,,,,2024-09-20T09:44:00.000Z,0.00030675427857551786,118797207.43877913,-24.1661,0.45492852,2.56552116,-2.10421277,1.70993856,9.72031458,81.04889826,644183985.0085875,0.0292,644183985.01,,2024-09-20T09:44:00.000Z,,,,,,2024-09-20 16:46:41.458809
96,6210,The Sandbox,SAND,the-sandbox,588,2020-08-05T00:00:00.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio', 'sec-security-token', 'alleged-sec-securities']",,2336232126.2233224,3000000000.0,False,,97,,,,2024-09-20T09:44:00.000Z,0.2751345673616403,46100310.64476471,-8.2944,0.75791957,4.69235365,5.8041079,5.03608411,-17.88270379,-16.45104337,642778215.3048189,0.0291,825403702.08,,2024-09-20T09:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,2024-09-20 16:46:41.458809
97,5176,Tether Gold,XAUt,tether-gold,86,2020-02-07T00:00:00.000Z,['tokenized-gold'],,246524.0,246524.0,False,,98,48450.0,126138617.49551682,1.00621737,2024-09-20T09:43:00.000Z,2603.480237265569,5439592.06567674,30.7516,-0.20018365,0.45769879,1.20372279,3.45917028,8.31072729,12.02720267,641820362.0116571,0.0291,641820362.01,637854586.1987,2024-09-20T09:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2024-09-20 16:46:41.458809
98,29587,Wormhole,W,wormhole,261,2024-03-29T04:25:44.000Z,"['collectibles-nfts', 'defi', 'interoperability', 'dao', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'governance', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'multicoin-capital-portfolio', 'web3', 'cross-chain', 'jump-crypto']",,2577873594.0,10000000000.0,False,,99,2577873594.0,632127638.522255,,2024-09-20T09:43:00.000Z,0.24521281415564045,50501620.16225571,18.3305,0.35194384,6.97967344,15.21635388,5.01202799,-26.655956,-26.59886381,632127638.522255,0.0286,2452128141.56,,2024-09-20T09:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91,2024-09-20 16:46:41.458809
99,13855,Ethereum Name Service,ENS,ethereum-name-service,314,2021-11-09T01:31:29.000Z,"['dao', 'governance', 'web3']",,33085239.38109382,100000000.0,False,,100,,,,2024-09-20T09:43:00.000Z,18.633678161698583,92003064.86314833,37.5685,0.32167045,4.6835416,7.17734711,-0.18054133,-28.78100441,-26.93829705,616499702.5300578,0.0279,1863367816.17,,2024-09-20T09:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,2024-09-20 16:46:41.458809
0,1,Bitcoin,BTC,bitcoin,11705,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19757715.0,19757715.0,False,,1,,,,2024-09-23T05:39:00.000Z,63858.00028151928,26628303725.723553,86.8288,-0.12623829,1.33239592,9.30405234,-0.21528686,-0.59443608,4.52731298,1261688170032.1777,56.4767,1341018005911.9,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
1,1027,Ethereum,ETH,ethereum,9337,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120349723.93610206,120349723.93610206,True,,2,,,,2024-09-23T05:39:00.000Z,2662.5237335073193,16391642920.66146,53.4037,-0.10658912,2.93692952,16.49323454,-3.22210978,-16.56275344,-21.29637996,320433996300.92566,14.3369,320433996300.93,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
2,825,Tether USDt,USDT,tether,98259,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,119162238140.34375,121386817751.61475,True,,3,,,,2024-09-23T05:39:00.000Z,1.000145758048318,50747662013.6187,50.2414,-0.01765739,-0.00124672,0.02143818,-0.05682208,0.04071674,0.05307299,119179606995.60829,5.3348,121404510857.26,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-09-23 12:41:58.823707
3,1839,BNB,BNB,bnb,2239,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145933506.04450023,145933506.04450023,False,,4,,,,2024-09-23T05:39:00.000Z,594.4562364974444,1848442571.7216628,11.3763,0.15782068,1.91210536,8.93804055,3.13798553,5.70503852,3.66817464,86751082782.09065,3.8832,86751082782.09,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
4,5426,Solana,SOL,solana,738,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,468614223.0765367,585074371.3553115,True,,5,,,,2024-09-23T05:39:00.000Z,146.65965131405994,1981496390.743422,52.65,-0.17442616,-0.61298446,12.04659367,-5.10832836,-14.45070742,7.48309611,68726798557.21397,3.0764,85806803295.76,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
5,3408,USDC,USDC,usd-coin,22162,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,35973064274.07585,35973064274.07585,False,,6,,,,2024-09-23T05:39:00.000Z,1.000134547285443,4910422097.538792,94.1259,-0.01187224,0.01056456,0.02755578,0.00468441,0.02645063,0.00818231,35977904352.223,1.6097,35977904352.22,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-09-23 12:41:58.823707
6,52,XRP,XRP,xrp,1392,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56434507880.0,99987205428.0,False,,7,,,,2024-09-23T05:40:00.000Z,0.5920292731695943,883198178.3481501,-18.1637,0.15001723,-1.05183206,3.56151171,-2.63549736,-1.48058572,23.98048258,33410880681.880142,1.4956,59202927316.96,,2024-09-23T05:40:00.000Z,,,,,,2024-09-23 12:41:58.823707
7,74,Dogecoin,DOGE,dogecoin,1068,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146071736383.7051,146071736383.7051,True,,8,,,,2024-09-23T05:40:00.000Z,0.10796484657909064,565318931.1204093,10.9017,0.32198369,0.15372151,6.42805013,-4.06822143,-12.90402257,-12.35016751,15770612608.208094,0.7059,15770612608.21,,2024-09-23T05:40:00.000Z,,,,,,2024-09-23 12:41:58.823707
8,11419,Toncoin,TON,toncoin,562,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2532742901.0385494,5112201736.847729,True,,9,3414166606.0,19298853948.492706,,2024-09-23T05:39:00.000Z,5.652581193482831,202199458.92567685,24.3697,0.3315575,-0.07443073,1.98569006,-15.53377581,-14.80488596,-25.48369448,14316534890.337652,0.6408,28897135395.0,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
9,1958,TRON,TRX,tron,1037,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86662471662.89514,86662491355.18356,True,,10,71659659264.0,10866925807.04871,,2024-09-23T05:39:00.000Z,0.15164635052218256,234942575.5847514,32.7599,0.08465518,-0.06520925,2.16085655,-6.62277953,12.46604888,26.21016177,13142047554.91011,0.5883,13142050541.17,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
10,2010,Cardano,ADA,cardano,1253,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35960643044.11,37170426657.961,False,,11,,,,2024-09-23T05:39:00.000Z,0.3554371215549816,201386838.7693747,28.8718,0.16785856,0.58673854,6.34781162,-8.93713657,-10.43709779,-8.15242504,12781747452.86463,0.5719,15994670469.97,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
11,5805,Avalanche,AVAX,avalanche,782,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,405997475.42040557,446000575.42040557,False,,12,,,,2024-09-23T05:39:00.000Z,27.585419649942427,289948140.8772835,41.6272,-0.22839313,0.79648836,16.22025732,4.75016634,-0.21371456,9.50986699,11199610736.289074,0.5013,19744228777.52,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
12,5994,Shiba Inu,SHIB,shiba-inu,878,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589269489649683.2,589518416995428.2,False,,13,,,,2024-09-23T05:39:00.000Z,1.4711702608539004e-05,191628485.2256736,-6.9331,0.29877246,0.21919725,10.59811324,-3.40683152,-9.47940054,-15.70718148,8669157488.011692,0.3879,8672819633.09,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-09-23 12:41:58.823707
13,1975,Chainlink,LINK,chainlink,1847,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,14,,,,2024-09-23T05:39:00.000Z,11.412998689482613,213428004.8733018,38.6852,0.69899734,0.79977919,7.49983517,-4.51060288,-13.03552796,-18.80581303,7154237891.279869,0.3201,11412998689.48,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-09-23 12:41:58.823707
14,1831,Bitcoin Cash,BCH,bitcoin-cash,924,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19764615.625,19764615.625,False,,15,,,,2024-09-23T05:39:00.000Z,343.20266893417073,179406595.08644983,13.2957,0.4902405,0.03241655,9.10465736,-4.79689323,-2.80687697,-8.60001835,6783268832.958013,0.3035,7207256047.62,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
15,6636,Polkadot,DOT,polkadot-new,820,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1496937437.840813,1496937437.840813,True,,16,1496937437.9469633,6545131882.249645,,2024-09-23T05:39:00.000Z,4.37234831351819,105392284.29727958,13.9517,0.03975574,-0.63090844,1.68094105,-10.13524393,-23.19539116,-24.5415821,6545131881.785519,0.293,6545131881.79,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
16,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925399645.9,985239504.0,False,,17,,,,2024-09-23T05:39:00.000Z,5.98258245116731,1938475.47500598,-67.5016,0.38230159,3.64892237,5.55241917,1.76266335,2.23365899,3.79261464,5536279681.877782,0.2478,5894276566.83,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-09-23 12:41:58.823707
17,4943,Dai,DAI,multi-collateral-dai,3376,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5365382702.664872,5365382702.664872,True,,18,,,,2024-09-23T05:39:00.000Z,1.000073970535762,65163863.04544644,-15.1019,-0.00207867,-0.00745825,0.01934171,0.01394401,0.02809018,0.0053011,5365779582.897956,0.2402,5365779582.9,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-09-23 12:41:58.823707
18,6535,NEAR Protocol,NEAR,near-protocol,451,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1132175471.0,1211659395.0,False,,19,,,,2024-09-23T05:39:00.000Z,4.734822080797172,384406445.55387676,44.1464,1.56287832,3.82579517,19.9884987,-0.91595943,-16.8632362,-15.24203301,5360649419.427738,0.2398,5736991657.85,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
19,2,Litecoin,LTC,litecoin,1243,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,75004868.6066697,84000000.0,False,,20,,,,2024-09-23T05:40:00.000Z,68.20084333975102,310226454.061102,38.2134,-0.04206502,1.13757115,8.71079822,3.15913013,-1.65874127,-3.59045824,5115395293.562089,0.229,5728870840.54,,2024-09-23T05:40:00.000Z,,,,,,2024-09-23 12:41:58.823707
20,20947,Sui,SUI,sui,323,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2679963749.6338882,10000000000.0,False,,21,,,,2024-09-23T05:39:00.000Z,1.6340143003904053,905592122.9080297,123.3121,1.72381216,13.86845602,52.24548685,64.02633752,119.50995331,81.56809478,4379099091.429666,0.196,16340143003.9,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
21,22974,Bittensor,TAO,bittensor,90,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'depin']",21000000.0,7380936.0,7380936.0,False,,22,,,,2024-09-23T05:39:00.000Z,575.6945723153156,278339519.956813,48.3595,4.21695828,23.12368434,91.42012117,66.74372861,75.95483774,103.87773859,4249164793.806716,0.1902,12089586018.62,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
22,3773,Artificial Superintelligence Alliance,FET,artificial-superintelligence-alliance,377,2019-03-02T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'collectibles-nfts', 'iot', 'binance-launchpad', 'web3', 'injective-ecosystem', 'generative-ai', 'dwf-labs-portfolio']",2630547141.0,2520000000.0,2630547141.0,False,,23,1054456327.0,1772735179.9753895,,2024-09-23T05:39:00.000Z,1.6811840704858225,249231507.9466104,37.7912,1.88975824,5.07297086,28.89717963,37.94365425,39.60138688,0.01524579,4236583857.624273,0.1896,4422433950.11,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
23,20396,Kaspa,KAS,kaspa,139,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28704026601.0,24765049884.49191,24765049884.49191,False,,24,,,,2024-09-23T05:39:00.000Z,0.166875032768482,51740705.05441657,154.8002,0.44262348,-1.2035852,-2.12674732,-1.2958309,-4.84341499,7.37581454,4132668510.987679,0.1848,4789985379.63,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
24,7083,Uniswap,UNI,uniswap,1097,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,600210149.71,1000000000.0,False,,25,,,0.7837504,2024-09-23T05:39:00.000Z,6.792349701457421,98048352.12050483,30.0736,-0.0980625,1.61317312,5.30202346,-2.10966854,-5.468038,-28.05995923,4076837231.1944327,0.1824,6792349701.46,5201703562.71899,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-09-23 12:41:58.823707
25,21794,Aptos,APT,aptos,423,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,500670437.1607034,1117311733.0997372,True,,26,130000000.0,1051491986.0639889,,2024-09-23T05:39:00.000Z,8.088399892799915,176578268.15718326,-32.6105,2.06070073,2.68083963,39.91421074,13.75437612,21.55351842,16.35842807,4049622710.25872,0.1813,9037264102.23,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
26,8916,Internet Computer,ICP,internet-computer,293,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'internet-computer-ecosystem', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,471227175.9978948,523458002.7623005,True,,27,471227175.9978948,4044797126.4410686,,2024-09-23T05:39:00.000Z,8.583539601415387,72911118.92884706,25.1243,1.09356327,2.92323087,5.55664318,0.85587033,-10.27493574,5.48545824,4044797126.4410686,0.1811,4493122496.39,,2024-09-23T05:39:00.000Z,,,,,,2024-09-23 12:41:58.823707
27,24478,Pepe,PEPE,pepe,448,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,28,,,,2024-09-23T05:39:00.000Z,8.196441477821779e-06,514779930.9392729,32.7034,0.18220033,-0.60065825,13.45442114,-9.64695041,-30.71422031,-30.50279502,3448160145.660654,0.1543,3448160965.3,,2024-09-23T05:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2024-09-23 12:41:58.823707
